0 0 -.11278098E+03
0 1 -.11278958E+03
0 2 -.11279827E+03
0 3 -.11279111E+03
0 4 -.11277526E+03
0 5 -.11277240E+03
0 6 -.11276532E+03
0 7 -.11273689E+03
0 8 -.11268359E+03
0 9 -.11262783E+03
0 10 -.11255503E+03
0 11 -.11244403E+03
0 12 -.11228840E+03
0 13 -.11209990E+03
0 14 -.11187496E+03
0 15 -.11157959E+03
1 0 -.11278958E+03
1 1 -.11279336E+03
1 2 -.11279554E+03
1 3 -.11279177E+03
1 4 -.11278359E+03
1 5 -.11277673E+03
1 6 -.11276138E+03
1 7 -.11273362E+03
1 8 -.11268855E+03
1 9 -.11263003E+03
1 10 -.11254832E+03
1 11 -.11243592E+03
1 12 -.11228684E+03
1 13 -.11209724E+03
1 14 -.11186186E+03
1 15 -.11156423E+03
2 0 -.11279827E+03
2 1 -.11279554E+03
2 2 -.11279341E+03
2 3 -.11279150E+03
2 4 -.11278728E+03
2 5 -.11277454E+03
2 6 -.11275380E+03
2 7 -.11272430E+03
2 8 -.11268150E+03
2 9 -.11261865E+03
2 10 -.11252828E+03
2 11 -.11241195E+03
2 12 -.11226350E+03
2 13 -.11206935E+03
2 14 -.11182268E+03
2 15 -.11151883E+03
3 0 -.11279111E+03
3 1 -.11279177E+03
3 2 -.11279150E+03
3 3 -.11278526E+03
3 4 -.11277688E+03
3 5 -.11276380E+03
3 6 -.11274181E+03
3 7 -.11270779E+03
3 8 -.11265786E+03
3 9 -.11258973E+03
3 10 -.11249652E+03
3 11 -.11237314E+03
3 12 -.11221397E+03
3 13 -.11201119E+03
3 14 -.11175843E+03
3 15 -.11144431E+03
4 0 -.11277526E+03
4 1 -.11278359E+03
4 2 -.11278728E+03
4 3 -.11277688E+03
4 4 -.11275366E+03
4 5 -.11274263E+03
4 6 -.11272357E+03
4 7 -.11268263E+03
4 8 -.11261543E+03
4 9 -.11254161E+03
4 10 -.11244897E+03
4 11 -.11231606E+03
4 12 -.11213639E+03
4 13 -.11192120E+03
4 14 -.11166517E+03
4 15 -.11133682E+03
5 0 -.11277240E+03
5 1 -.11277673E+03
5 2 -.11277454E+03
5 3 -.11276380E+03
5 4 -.11274263E+03
5 5 -.11272549E+03
5 6 -.11269374E+03
5 7 -.11264609E+03
5 8 -.11257673E+03
5 9 -.11249346E+03
5 10 -.11238303E+03
5 11 -.11223761E+03
5 12 -.11205057E+03
5 13 -.11181957E+03
5 14 -.11154015E+03
5 15 -.11119278E+03
6 0 -.11276532E+03
6 1 -.11276138E+03
6 2 -.11275380E+03
6 3 -.11274181E+03
6 4 -.11272357E+03
6 5 -.11269374E+03
6 6 -.11265098E+03
6 7 -.11259624E+03
6 8 -.11252256E+03
6 9 -.11242446E+03
6 10 -.11229531E+03
6 11 -.11213463E+03
6 12 -.11193590E+03
6 13 -.11168682E+03
6 14 -.11137988E+03
6 15 -.11100857E+03
7 0 -.11273689E+03
7 1 -.11273362E+03
7 2 -.11272430E+03
7 3 -.11270779E+03
7 4 -.11268263E+03
7 5 -.11264609E+03
7 6 -.11259624E+03
7 7 -.11252901E+03
7 8 -.11244204E+03
7 9 -.11233010E+03
7 10 -.11218618E+03
7 11 -.11200677E+03
7 12 -.11178601E+03
7 13 -.11151370E+03
7 14 -.11118258E+03
7 15 -.11078380E+03
8 0 -.11268359E+03
8 1 -.11268855E+03
8 2 -.11268150E+03
8 3 -.11265786E+03
8 4 -.11261543E+03
8 5 -.11257673E+03
8 6 -.11252256E+03
8 7 -.11244204E+03
8 8 -.11233033E+03
8 9 -.11220375E+03
8 10 -.11204861E+03
8 11 -.11184768E+03
8 12 -.11159413E+03
8 13 -.11129406E+03
8 14 -.11094237E+03
8 15 -.11051076E+03
9 0 -.11262783E+03
9 1 -.11263003E+03
9 2 -.11261865E+03
9 3 -.11258973E+03
9 4 -.11254161E+03
9 5 -.11249346E+03
9 6 -.11242446E+03
9 7 -.11233009E+03
9 8 -.11220375E+03
9 9 -.11205825E+03
9 10 -.11187788E+03
9 11 -.11165205E+03
9 12 -.11137360E+03
9 13 -.11104218E+03
9 14 -.11065331E+03
9 15 -.11018327E+03
10 0 -.11255503E+03
10 1 -.11254832E+03
10 2 -.11252828E+03
10 3 -.11249652E+03
10 4 -.11244897E+03
10 5 -.11238303E+03
10 6 -.11229531E+03
10 7 -.11218618E+03
10 8 -.11204861E+03
10 9 -.11187788E+03
10 10 -.11166684E+03
10 11 -.11141264E+03
10 12 -.11110843E+03
10 13 -.11074275E+03
10 14 -.11030741E+03
10 15 -.10979317E+03
11 0 -.11244403E+03
11 1 -.11243592E+03
11 2 -.11241195E+03
11 3 -.11237314E+03
11 4 -.11231606E+03
11 5 -.11223761E+03
11 6 -.11213462E+03
11 7 -.11200677E+03
11 8 -.11184768E+03
11 9 -.11165205E+03
11 10 -.11141264E+03
11 11 -.11112635E+03
11 12 -.11078622E+03
11 13 -.11038022E+03
11 14 -.10990012E+03
11 15 -.10933654E+03
12 0 -.11228840E+03
12 1 -.11228684E+03
12 2 -.11226350E+03
12 3 -.11221397E+03
12 4 -.11213639E+03
12 5 -.11205057E+03
12 6 -.11193590E+03
12 7 -.11178601E+03
12 8 -.11159413E+03
12 9 -.11137360E+03
12 10 -.11110843E+03
12 11 -.11078622E+03
12 12 -.11039887E+03
12 13 -.10994647E+03
12 14 -.10942357E+03
12 15 -.10880462E+03
13 0 -.11209990E+03
13 1 -.11209724E+03
13 2 -.11206935E+03
13 3 -.11201119E+03
13 4 -.11192120E+03
13 5 -.11181957E+03
13 6 -.11168682E+03
13 7 -.11151370E+03
13 8 -.11129406E+03
13 9 -.11104218E+03
13 10 -.11074275E+03
13 11 -.11038022E+03
13 12 -.10994647E+03
13 13 -.10944383E+03
13 14 -.10886555E+03
13 15 -.10818395E+03
14 0 -.11187496E+03
14 1 -.11186186E+03
14 2 -.11182268E+03
14 3 -.11175843E+03
14 4 -.11166517E+03
14 5 -.11154015E+03
14 0 -.11187496E+03
14 1 -.11186186E+03
14 2 -.11182268E+03
14 3 -.11175843E+03
14 4 -.11166517E+03
14 5 -.11154015E+03
14 6 -.11137988E+03
14 7 -.11118258E+03
14 8 -.11094237E+03
14 9 -.11065331E+03
14 10 -.11030741E+03
14 11 -.10990012E+03
14 12 -.10942357E+03
14 13 -.10886555E+03
14 14 -.10821612E+03
14 15 -.10746451E+03
15 0 -.11157959E+03
15 1 -.11156423E+03
15 2 -.11151883E+03
15 3 -.11144431E+03
15 4 -.11133682E+03
15 5 -.11119278E+03
15 6 -.11100857E+03
15 7 -.11078380E+03
15 8 -.11051076E+03
15 9 -.11018327E+03
15 10 -.10979317E+03
15 11 -.10933654E+03
15 12 -.10880462E+03
15 13 -.10818395E+03
15 14 -.10746451E+03
15 15 -.10663524E+03

