0 0 -.12751047E+03
0 1 -.12752059E+03
0 2 -.12753983E+03
0 3 -.12756060E+03
0 4 -.12758642E+03
0 5 -.12762717E+03
0 6 -.12767425E+03
0 7 -.12771654E+03
0 8 -.12775207E+03
0 9 -.12779004E+03
0 10 -.12782394E+03
0 11 -.12783846E+03
0 12 -.12782882E+03
0 13 -.12780171E+03
0 14 -.12775193E+03
0 15 -.12765958E+03
1 0 -.12752059E+03
1 1 -.12752925E+03
1 2 -.12754736E+03
1 3 -.12756860E+03
1 4 -.12759553E+03
1 5 -.12763522E+03
1 6 -.12768076E+03
1 7 -.12772274E+03
1 8 -.12775898E+03
1 9 -.12779596E+03
1 10 -.12782787E+03
1 11 -.12784149E+03
1 12 -.12783206E+03
1 13 -.12780388E+03
1 14 -.12775150E+03
1 15 -.12765780E+03
2 0 -.12753983E+03
2 1 -.12754736E+03
2 2 -.12756359E+03
2 3 -.12758573E+03
2 4 -.12761252E+03
2 5 -.12765034E+03
2 6 -.12769354E+03
2 7 -.12773459E+03
2 8 -.12776964E+03
2 9 -.12780425E+03
2 10 -.12783280E+03
2 11 -.12784370E+03
2 12 -.12783209E+03
2 13 -.12780054E+03
2 14 -.12774346E+03
2 15 -.12764545E+03
3 0 -.12756060E+03
3 1 -.12756860E+03
3 2 -.12758573E+03
3 3 -.12760518E+03
3 4 -.12763047E+03
3 5 -.12766679E+03
3 6 -.12770848E+03
3 7 -.12774604E+03
3 8 -.12777787E+03
3 9 -.12780890E+03
3 10 -.12783371E+03
3 11 -.12783992E+03
3 12 -.12782278E+03
3 13 -.12778543E+03
3 14 -.12772227E+03
3 15 -.12761740E+03
4 0 -.12758642E+03
4 1 -.12759553E+03
4 2 -.12761252E+03
4 3 -.12763047E+03
4 4 -.12765155E+03
4 5 -.12768626E+03
4 6 -.12772602E+03
4 7 -.12775975E+03
4 8 -.12778514E+03
4 9 -.12781138E+03
4 10 -.12783197E+03
4 11 -.12783162E+03
4 12 -.12780548E+03
4 13 -.12775992E+03
4 14 -.12768957E+03
4 15 -.12757473E+03
5 0 -.12762717E+03
5 1 -.12763522E+03
5 2 -.12765034E+03
5 3 -.12766679E+03
5 4 -.12768626E+03
5 5 -.12771712E+03
5 6 -.12775193E+03
5 7 -.12778091E+03
5 8 -.12780143E+03
5 9 -.12782085E+03
5 10 -.12783310E+03
5 11 -.12782425E+03
5 12 -.12778942E+03
5 13 -.12773334E+03
5 14 -.12765043E+03
5 15 -.12752265E+03
6 0 -.12767425E+03
6 1 -.12768076E+03
6 2 -.12769354E+03
6 3 -.12770848E+03
6 4 -.12772602E+03
6 5 -.12775193E+03
6 6 -.12778059E+03
6 7 -.12780378E+03
6 8 -.12781841E+03
6 9 -.12782931E+03
6 10 -.12783105E+03
6 11 -.12781172E+03
6 12 -.12776635E+03
6 13 -.12769726E+03
6 14 -.12759852E+03
6 15 -.12745464E+03
7 0 -.12771654E+03
7 1 -.12772274E+03
7 2 -.12773459E+03
7 3 -.12774604E+03
7 4 -.12775975E+03
7 5 -.12778091E+03
7 6 -.12780378E+03
7 7 -.12781918E+03
7 8 -.12782542E+03
7 9 -.12782645E+03
7 10 -.12781716E+03
7 11 -.12778519E+03
7 12 -.12772555E+03
7 13 -.12764071E+03
7 14 -.12752455E+03
7 15 -.12736140E+03
8 0 -.12775207E+03
8 1 -.12775899E+03
8 2 -.12776964E+03
8 3 -.12777787E+03
8 4 -.12778514E+03
8 5 -.12780143E+03
8 6 -.12781841E+03
8 7 -.12782542E+03
8 8 -.12781957E+03
8 9 -.12780942E+03
8 10 -.12778871E+03
8 11 -.12774190E+03
8 12 -.12766386E+03
8 13 -.12756039E+03
8 14 -.12742552E+03
8 15 -.12723950E+03
9 0 -.12779004E+03
9 1 -.12779596E+03
9 2 -.12780425E+03
9 3 -.12780890E+03
9 4 -.12781138E+03
9 5 -.12782085E+03
9 6 -.12782931E+03
9 7 -.12782645E+03
9 8 -.12780942E+03
9 9 -.12778600E+03
9 10 -.12774979E+03
9 11 -.12768585E+03
9 12 -.12758891E+03
9 13 -.12746392E+03
9 14 -.12730479E+03
9 15 -.12709227E+03
10 0 -.12782394E+03
10 1 -.12782787E+03
10 2 -.12783280E+03
10 3 -.12783371E+03
10 4 -.12783197E+03
10 5 -.12783310E+03
10 6 -.12783105E+03
10 7 -.12781716E+03
10 8 -.12778871E+03
10 9 -.12774979E+03
10 10 -.12769495E+03
10 11 -.12761145E+03
10 12 -.12749386E+03
10 13 -.12734431E+03
10 14 -.12715616E+03
10 15 -.12691310E+03
11 0 -.12783846E+03
11 1 -.12784149E+03
11 2 -.12784370E+03
11 3 -.12783992E+03
11 4 -.12783162E+03
