0 0 -.11268957E+03
0 1 -.11270479E+03
0 2 -.11270314E+03
0 3 -.11274947E+03
0 4 -.11278132E+03
0 5 -.11283808E+03
0 6 -.11287678E+03
0 7 -.11294001E+03
0 8 -.11299822E+03
0 9 -.11305525E+03
0 10 -.11309218E+03
0 11 -.11312590E+03
0 12 -.11315049E+03
0 13 -.11314418E+03
0 14 -.11310478E+03
0 15 -.11303257E+03
1 0 -.11270469E+03
1 1 -.11270982E+03
1 2 -.11272117E+03
1 3 -.11275716E+03
1 4 -.11279546E+03
1 5 -.11284408E+03
1 6 -.11289159E+03
1 7 -.11295002E+03
1 8 -.11300788E+03
1 9 -.11306161E+03
1 10 -.11310280E+03
1 11 -.11313551E+03
1 12 -.11315488E+03
1 13 -.11314832E+03
1 14 -.11311039E+03
1 15 -.11303800E+03
2 0 -.11270278E+03
2 1 -.11272092E+03
2 2 -.11273258E+03
2 3 -.11276687E+03
2 4 -.11279422E+03
2 5 -.11284783E+03
2 6 -.11289802E+03
2 7 -.11295551E+03
2 8 -.11300309E+03
2 9 -.11305659E+03
2 10 -.11310170E+03
2 11 -.11313197E+03
2 12 -.11314181E+03
2 13 -.11313143E+03
2 14 -.11309719E+03
2 15 -.11302116E+03
3 0 -.11274871E+03
3 1 -.11275650E+03
3 2 -.11276644E+03
3 3 -.11280182E+03
3 4 -.11283520E+03
3 5 -.11288081E+03
3 6 -.11292812E+03
3 7 -.11298341E+03
3 8 -.11303278E+03
3 9 -.11308083E+03
3 10 -.11311971E+03
3 11 -.11314570E+03
3 12 -.11315373E+03
3 13 -.11313882E+03
3 14 -.11309516E+03
3 15 -.11301230E+03
4 0 -.11277999E+03
4 1 -.11279423E+03
4 2 -.11279324E+03
4 3 -.11283465E+03
4 4 -.11286271E+03
4 5 -.11291320E+03
4 6 -.11294551E+03
4 7 -.11300125E+03
4 8 -.11305014E+03
4 9 -.11309602E+03
4 10 -.11312135E+03
4 11 -.11314138E+03
4 12 -.11315004E+03
4 13 -.11312680E+03
4 14 -.11306889E+03
4 15 -.11297602E+03
5 0 -.11283606E+03
5 1 -.11284216E+03
5 2 -.11284615E+03
5 3 -.11287956E+03
5 4 -.11291251E+03
5 5 -.11295523E+03
5 6 -.11298780E+03
5 7 -.11303480E+03
5 8 -.11308109E+03
5 9 -.11311966E+03
5 10 -.11313810E+03
5 11 -.11315006E+03
5 12 -.11315048E+03
5 13 -.11311769E+03
5 14 -.11304783E+03
5 15 -.11294394E+03
6 0 -.11287393E+03
6 1 -.11288884E+03
6 2 -.11289552E+03
6 3 -.11292607E+03
6 4 -.11294403E+03
6 5 -.11298702E+03
6 6 -.11302348E+03
6 7 -.11306566E+03
6 8 -.11309315E+03
6 9 -.11312495E+03
6 10 -.11314605E+03
6 11 -.11314861E+03
6 12 -.11312654E+03
6 13 -.11308130E+03
6 14 -.11301000E+03
6 15 -.11289128E+03
7 0 -.11293620E+03
7 1 -.11294632E+03
7 2 -.11295206E+03
7 3 -.11298041E+03
7 4 -.11299886E+03
7 5 -.11303312E+03
7 6 -.11306479E+03
7 7 -.11309967E+03
7 8 -.11312193E+03
7 9 -.11314303E+03
7 10 -.11315338E+03
7 11 -.11314423E+03
7 12 -.11311011E+03
7 13 -.11305125E+03
7 14 -.11296184E+03
7 15 -.11282561E+03
8 0 -.11299334E+03
8 1 -.11300310E+03
8 2 -.11299861E+03
8 3 -.11302878E+03
8 4 -.11304678E+03
8 5 -.11307847E+03
8 6 -.11309135E+03
8 7 -.11312101E+03
8 8 -.11314234E+03
8 9 -.11315436E+03
8 10 -.11314102E+03
8 11 -.11311835E+03
8 12 -.11308025E+03
8 13 -.11300384E+03
8 14 -.11288543E+03
8 15 -.11272709E+03
9 0 -.11304919E+03
9 1 -.11305567E+03
9 2 -.11305096E+03
9 3 -.11307572E+03
9 4 -.11309159E+03
9 5 -.11311604E+03
9 6 -.11312218E+03
9 7 -.11314120E+03
9 8 -.11315347E+03
9 9 -.11315354E+03
9 10 -.11312537E+03
9 11 -.11308690E+03
9 12 -.11303218E+03
9 13 -.11293584E+03
9 14 -.11279421E+03
9 15 -.11261214E+03
10 0 -.11308484E+03
10 1 -.11309559E+03
10 2 -.11309483E+03
10 3 -.11311341E+03
10 4 -.11311581E+03
10 5 -.11313344E+03
10 6 -.11314235E+03
10 7 -.11315069E+03
10 8 -.11313933E+03
10 9 -.11312460E+03
10 10 -.11309430E+03
10 11 -.11303802E+03
10 12 -.11294951E+03
10 13 -.11283073E+03
10 14 -.11267696E+03
10 15 -.11246714E+03
11 0 -.11311716E+03
11 1 -.11312691E+03
11 2 -.11312376E+03
11 3 -.11313814E+03
11 4 -.11313468E+03
11 5 -.11314434E+03
11 6 -.11314396E+03
11 7 -.11314071E+03
11 8 -.11311593E+03
11 9 -.11308549E+03
11 10 -.11303742E+03
11 11 -.11296075E+03
11 12 -.11284925E+03
11 13 -.11270488E+03
11 14 -.11252236E+03
11 15 -.11228052E+03
12 0 -.11314024E+03
12 1 -.11314479E+03
12 2 -.11313217E+03
12 3 -.11314484E+03
12 4 -.11314213E+03
12 5 -.11314371E+03
12 6 -.11312100E+03
12 7 -.11310585E+03
12 8 -.11307728E+03
12 9 -.11303035E+03
12 10 -.11294858E+03
12 11 -.11284897E+03
12 12 -.11272515E+03
12 13 -.11255145E+03
12 14 -.11232344E+03
12 15 -.11204475E+03
13 0 -.11313227E+03
13 1 -.11313662E+03
13 2 -.11312025E+03
13 3 -.11312852E+03
13 4 -.11311765E+03
13 5 -.11310988E+03
