0 0 -.12676759E+03
0 1 -.12676956E+03
0 2 -.12677477E+03
0 3 -.12678885E+03
0 4 -.12680838E+03
0 5 -.12682665E+03
0 6 -.12684160E+03
0 7 -.12685538E+03
0 8 -.12686852E+03
0 9 -.12687105E+03
0 10 -.12685923E+03
0 11 -.12682748E+03
0 12 -.12677832E+03
0 13 -.12670389E+03
0 14 -.12659285E+03
0 15 -.12643835E+03
1 0 -.12676956E+03
1 1 -.12677059E+03
1 2 -.12677789E+03
1 3 -.12679089E+03
1 4 -.12680887E+03
1 5 -.12682697E+03
1 6 -.12684217E+03
1 7 -.12685682E+03
1 8 -.12686701E+03
1 9 -.12686950E+03
1 10 -.12685572E+03
1 11 -.12682522E+03
1 12 -.12677413E+03
1 13 -.12669732E+03
1 14 -.12658486E+03
1 15 -.12643009E+03
2 0 -.12677477E+03
2 1 -.12677789E+03
2 2 -.12678566E+03
2 3 -.12679784E+03
2 4 -.12681246E+03
2 5 -.12682904E+03
2 6 -.12684558E+03
2 7 -.12685875E+03
2 8 -.12686627E+03
2 9 -.12686389E+03
2 10 -.12684952E+03
2 11 -.12681709E+03
2 12 -.12676249E+03
2 13 -.12667935E+03
2 14 -.12656281E+03
2 15 -.12640605E+03
3 0 -.12678885E+03
3 1 -.12679089E+03
3 2 -.12679784E+03
3 3 -.12680916E+03
3 4 -.12682291E+03
3 5 -.12683772E+03
3 6 -.12685096E+03
3 7 -.12686098E+03
3 8 -.12686531E+03
3 9 -.12686000E+03
3 10 -.12684032E+03
3 11 -.12680266E+03
3 12 -.12674266E+03
3 13 -.12665396E+03
3 14 -.12653047E+03
3 15 -.12636537E+03
4 0 -.12680838E+03
4 1 -.12680887E+03
4 2 -.12681246E+03
4 3 -.12682291E+03
4 4 -.12683762E+03
4 5 -.12684972E+03
4 6 -.12685672E+03
4 7 -.12686139E+03
4 8 -.12686325E+03
4 9 -.12685413E+03
4 10 -.12682708E+03
4 11 -.12677982E+03
4 12 -.12671250E+03
4 13 -.12661811E+03
4 14 -.12648481E+03
4 15 -.12630569E+03
5 0 -.12682665E+03
5 1 -.12682697E+03
5 2 -.12682904E+03
5 3 -.12683772E+03
5 4 -.12684972E+03
5 5 -.12685820E+03
5 6 -.12686085E+03
5 7 -.12685993E+03
5 8 -.12685594E+03
5 9 -.12683947E+03
5 10 -.12680461E+03
5 11 -.12674770E+03
5 12 -.12667030E+03
5 13 -.12656443E+03
5 14 -.12641840E+03
5 15 -.12622513E+03
6 0 -.12684160E+03
6 1 -.12684217E+03
6 2 -.12684558E+03
6 3 -.12685096E+03
6 4 -.12685672E+03
6 5 -.12686085E+03
6 6 -.12686031E+03
6 7 -.12685452E+03
6 8 -.12684019E+03
6 9 -.12681372E+03
6 10 -.12676931E+03
6 11 -.12670396E+03
6 12 -.12661293E+03
6 13 -.12649011E+03
6 14 -.12632823E+03
6 15 -.12612027E+03
7 0 -.12685538E+03
7 1 -.12685682E+03
7 2 -.12685875E+03
7 3 -.12686098E+03
7 4 -.12686139E+03
7 5 -.12685994E+03
7 6 -.12685452E+03
7 7 -.12684100E+03
7 8 -.12681745E+03
7 9 -.12677870E+03
7 10 -.12672350E+03
7 11 -.12664496E+03
7 12 -.12653833E+03
7 13 -.12639696E+03
7 14 -.12621606E+03
7 15 -.12598828E+03
8 0 -.12686852E+03
8 1 -.12686701E+03
8 2 -.12686627E+03
8 3 -.12686531E+03
8 4 -.12686325E+03
8 5 -.12685594E+03
8 6 -.12684019E+03
8 7 -.12681745E+03
8 8 -.12678324E+03
8 9 -.12673473E+03
8 10 -.12666329E+03
8 11 -.12656772E+03
8 12 -.12644324E+03
8 13 -.12628411E+03
8 14 -.12608063E+03
8 15 -.12582547E+03
9 0 -.12687105E+03
9 1 -.12686950E+03
9 2 -.12686389E+03
9 3 -.12686000E+03
9 4 -.12685413E+03
9 5 -.12683947E+03
9 6 -.12681372E+03
9 7 -.12677870E+03
9 8 -.12673473E+03
9 9 -.12667130E+03
9 10 -.12658431E+03
9 11 -.12646752E+03
9 12 -.12632304E+03
9 13 -.12614204E+03
9 14 -.12591245E+03
9 15 -.12562649E+03
10 0 -.12685923E+03
10 1 -.12685572E+03
10 2 -.12684952E+03
10 3 -.12684032E+03
10 4 -.12682708E+03
10 5 -.12680461E+03
10 6 -.12676931E+03
10 7 -.12672350E+03
10 8 -.12666329E+03
10 9 -.12658431E+03
10 10 -.12647731E+03
10 11 -.12634137E+03
10 12 -.12617200E+03
10 13 -.12596313E+03
10 14 -.12570341E+03
10 15 -.12538504E+03
11 0 -.12682748E+03
11 1 -.12682522E+03
11 2 -.12681709E+03
11 3 -.12680266E+03
11 4 -.12677982E+03
11 5 -.12674770E+03
11 6 -.12670396E+03
11 7 -.12664496E+03
11 8 -.12656772E+03
11 9 -.12646752E+03
11 10 -.12634137E+03
11 11 -.12618237E+03
11 12 -.12598550E+03
11 13 -.12574323E+03
11 14 -.12544926E+03
11 15 -.12509536E+03
12 0 -.12677832E+03
12 1 -.12677413E+03
12 2 -.12676249E+03
12 3 -.12674266E+03
12 4 -.12671250E+03
12 5 -.12667030E+03
12 6 -.12661293E+03
12 7 -.12653833E+03
12 8 -.12644324E+03
12 9 -.12632304E+03
12 10 -.12617200E+03
12 11 -.12598550E+03
12 12 -.12575793E+03
12 13 -.12548160E+03
12 14 -.12514874E+03
12 15 -.12475077E+03
13 0 -.12670389E+03
13 1 -.12669732E+03
13 2 -.12667935E+03
13 3 -.12665396E+03
13 4 -.12661811E+03
13 5 -.12656443E+03
13 6 -.12649011E+03
13 7 -.12639696E+03
13 8 -.12628411E+03
13 9 -.12614204E+03
13 10 -.12596313E+03
13 11 -.12574323E+03
13 12 -.12548160E+03
13 13 -.12516926E+03
13 14 -.12479253E+03
13 15 -.12434236E+03
14 0 -.12659285E+03
14 1 -.12658486E+03
14 2 -.12656281E+03
14 3 -.12653047E+03
14 4 -.12648481E+03
14 5 -.12641840E+03
14 6 -.12632823E+03
14 7 -.12621606E+03
14 8 -.12608063E+03
14 9 -.12591245E+03
14 10 -.12570341E+03
14 11 -.12544926E+03
14 12 -.12514874E+03
14 13 -.12479253E+03
14 14 -.12436659E+03
14 15 -.12386127E+03
15 0 -.12643835E+03
15 1 -.12643009E+03
15 2 -.12640605E+03
15 3 -.12636537E+03
15 4 -.12630569E+03
15 5 -.12622513E+03
15 6 -.12612027E+03
15 7 -.12598828E+03
15 8 -.12582547E+03
15 9 -.12562649E+03
15 10 -.12538504E+03
15 11 -.12509536E+03
15 12 -.12475077E+03
15 13 -.12434236E+03
15 14 -.12386127E+03
15 15 -.12329732E+03
